D.Date,R.Date,D.Group,Plate.ID,Deployment,Point,Raw.X,Raw.Y,True.X,True.Y
5/8/17,5/11/17,A,1,1,1,55.69,138.34,4.13,20.36
5/8/17,5/11/17,A,1,1,2,70.59,135.3,19.03,23.4
5/8/17,5/11/17,A,1,1,3,91.7,146.05,40.14,12.65
5/8/17,5/11/17,A,1,1,4,96.75,155.19,45.19,3.51
5/8/17,5/11/17,A,1,1,5,141.6,148.44,90.04,10.26
5/8/17,5/11/17,A,1,1,6,141.55,148.44,89.99,10.26
5/8/17,5/11/17,A,1,1,7,159.71,149.56,108.15,9.14
5/8/17,5/11/17,A,1,1,8,167.1,155.19,115.54,3.51
5/8/17,5/11/17,A,1,1,9,172.89,141.68,121.33,17.02
5/8/17,5/11/17,A,1,1,10,178.79,137.28,127.23,21.42
5/8/17,5/11/17,A,1,1,11,198,139.42,146.44,19.28
5/8/17,5/11/17,A,1,1,12,199.92,134,148.36,24.7
5/8/17,5/11/17,A,1,1,13,187.29,119.77,135.73,38.93
5/8/17,5/11/17,A,1,1,14,168.98,114.45,117.42,44.25
5/8/17,5/11/17,A,1,1,15,183.6,103.19,132.04,55.51
5/8/17,5/11/17,A,1,1,16,183.44,102.72,131.88,55.98
5/8/17,5/11/17,A,1,1,17,175.06,95.91,123.5,62.79
5/8/17,5/11/17,A,1,1,18,189.31,79.14,137.75,79.56
5/8/17,5/11/17,A,1,1,19,175.86,74.61,124.3,84.09
5/8/17,5/11/17,A,1,1,20,175.42,63.34,123.86,95.36
5/8/17,5/11/17,A,1,1,21,159.87,63.43,108.31,95.27
5/8/17,5/11/17,A,1,1,22,150.11,63.41,98.55,95.29
5/8/17,5/11/17,A,1,1,23,133.35,65.98,81.79,92.72
5/8/17,5/11/17,A,1,1,24,198.75,35.93,147.19,122.77
5/8/17,5/11/17,A,1,1,25,159.85,32.16,108.29,126.54
5/8/17,5/11/17,A,1,1,26,137.24,23.84,85.68,134.86
5/8/17,5/11/17,A,1,1,27,92.56,14.77,41,143.93
5/8/17,5/11/17,A,1,1,28,90.82,25.96,39.26,132.74
5/8/17,5/11/17,A,1,1,29,94.44,35.39,42.88,123.31
5/8/17,5/11/17,A,1,1,30,58.57,49.98,7.01,108.72
5/8/17,5/11/17,A,1,1,31,93.64,66.31,42.08,92.39
5/8/17,5/11/17,A,1,1,32,135.65,98.64,84.09,60.06
5/8/17,5/11/17,A,1,1,33,137.09,98.27,85.53,60.43
5/8/17,5/11/17,A,1,1,34,102.63,97.41,51.07,61.29
5/8/17,5/11/17,A,1,1,35,120.31,86.55,68.75,72.15
5/8/17,5/11/17,A,1,1,36,127.92,123.68,76.36,35.02
5/8/17,5/11/17,A,1,1,37,66.98,107.32,15.42,51.38
5/8/17,5/11/17,A,2,1,1,97.45,10.86,44.48,148.84
5/8/17,5/11/17,A,2,1,2,57.38,44.36,4.41,115.34
5/8/17,5/11/17,A,2,1,3,74.72,40.15,21.75,119.55
5/8/17,5/11/17,A,2,1,4,74.65,44.52,21.68,115.18
5/8/17,5/11/17,A,2,1,5,61.97,51.28,9,108.42
5/8/17,5/11/17,A,2,1,6,66.43,50.54,13.46,109.16
5/8/17,5/11/17,A,2,1,7,90.27,47.4,37.3,112.3
5/8/17,5/11/17,A,2,1,8,61.03,81.65,8.06,78.05
5/8/17,5/11/17,A,2,1,9,86.77,71.29,33.8,88.41
5/8/17,5/11/17,A,2,1,10,54.65,146,1.68,13.7
5/8/17,5/11/17,A,2,1,11,88.11,130.42,35.14,29.28
5/8/17,5/11/17,A,2,1,12,105.83,137.2,52.86,22.5
5/8/17,5/11/17,A,2,1,13,103.17,142.32,50.2,17.38
5/8/17,5/11/17,A,2,1,14,166.64,144.95,113.67,14.75
5/8/17,5/11/17,A,2,1,15,147.24,141.8,94.27,17.9
5/8/17,5/11/17,A,2,1,16,140.58,133.51,87.61,26.19
5/8/17,5/11/17,A,2,1,17,166.07,117.48,113.1,42.22
5/8/17,5/11/17,A,2,1,18,190.77,116.25,137.8,43.45
5/8/17,5/11/17,A,2,1,19,137.19,101.54,84.22,58.16
5/8/17,5/11/17,A,2,1,20,186.57,86.01,133.6,73.69
5/8/17,5/11/17,A,2,1,21,141.34,77.09,88.37,82.61
5/8/17,5/11/17,A,2,1,22,143.35,56.11,90.38,103.59
5/8/17,5/11/17,A,2,1,23,164.26,51.65,111.29,108.05
5/8/17,5/11/17,A,3,1,T5,76.07,10.86,19.13,148.96
5/8/17,5/11/17,A,3,1,T6,78.32,10.41,21.38,149.41
5/8/17,5/11/17,A,3,1,T7,78.01,12.97,21.07,146.85
5/8/17,5/11/17,A,3,1,T8,114.59,37.55,57.65,122.27
5/8/17,5/11/17,A,3,1,T9,137.84,33.31,80.9,126.51
5/8/17,5/11/17,A,3,1,T10,160.69,39.44,103.75,120.38
5/8/17,5/11/17,A,3,1,T11,154.43,27.04,97.49,132.78
5/8/17,5/11/17,A,3,1,T12,123.93,62.66,66.99,97.16
5/8/17,5/11/17,A,3,1,T13,113.57,64.13,56.63,95.69
5/8/17,5/11/17,A,3,1,T14,118.33,75.53,61.39,84.29
5/8/17,5/11/17,A,3,1,T15,118.88,87.35,61.94,72.47
5/8/17,5/11/17,A,3,1,T16,82.74,88.27,25.8,71.55
5/8/17,5/11/17,A,3,1,T17,100.39,82.73,43.45,77.09
5/8/17,5/11/17,A,3,1,T18,83.3,105.41,26.36,54.41
5/8/17,5/11/17,A,3,1,T20,76.18,117.26,19.24,42.56
5/8/17,5/11/17,A,3,1,T21,87.57,120.95,30.63,38.87
5/8/17,5/11/17,A,3,1,T22,58.03,143.24,1.09,16.58
5/8/17,5/11/17,A,3,1,T23,62.38,141.59,5.44,18.23
5/8/17,5/11/17,A,3,1,T24,112.8,119.44,55.86,40.38
5/8/17,5/11/17,A,3,1,T25,98.09,148.68,41.15,11.14
5/8/17,5/11/17,A,3,1,T26,101.48,152.76,44.54,7.06
5/8/17,5/11/17,A,3,1,T27,108.96,147.48,52.02,12.34
5/8/17,5/11/17,A,3,1,T28,171.67,97.78,114.73,62.04
5/8/17,5/11/17,A,3,1,T29,179.4,108.2,122.46,51.62
5/8/17,5/11/17,A,3,1,T30,188.29,100.99,131.35,58.83
5/8/17,5/11/17,A,4,1,T5,64.94,145.63,16.48,13.16
5/8/17,5/11/17,A,4,1,T6,63.04,157.29,14.58,1.5
5/8/17,5/11/17,A,4,1,T7,123.27,141.25,74.81,17.54
5/8/17,5/11/17,A,4,1,T8,162.3,149.15,113.84,9.64
5/8/17,5/11/17,A,4,1,T9,84.23,111.76,35.77,47.03
5/8/17,5/11/17,A,4,1,T10,92.38,117.19,43.92,41.6
5/8/17,5/11/17,A,4,1,T11,126.58,124.58,78.12,34.21
5/8/17,5/11/17,A,4,1,T12,132.56,118.92,84.1,39.87
5/8/17,5/11/17,A,4,1,T13,182.43,123.44,133.97,35.35
5/8/17,5/11/17,A,4,1,T14,137.64,94.91,89.18,63.88
5/8/17,5/11/17,A,4,1,T15,153.4,102.96,104.94,55.83
5/8/17,5/11/17,A,4,1,T16,184.82,80.71,136.36,78.08
5/8/17,5/11/17,A,4,1,T17,162.66,66.94,114.2,91.85
5/8/17,5/11/17,A,4,1,T18,152.61,60.08,104.15,98.71
5/8/17,5/11/17,A,4,1,T19,158.32,59.8,109.86,98.99
5/8/17,5/11/17,A,4,1,T20,108.16,64.89,59.7,93.9
5/8/17,5/11/17,A,4,1,T21,120.16,65.07,71.7,93.72
5/8/17,5/11/17,A,4,1,T22,117.4,48.94,68.94,109.85
5/8/17,5/11/17,A,4,1,T23,129.66,43.94,81.2,114.85
5/8/17,5/11/17,A,4,1,T24,129.98,42.52,81.52,116.27
5/8/17,5/11/17,A,4,1,T25,131.05,34.34,82.59,124.45
5/8/17,5/11/17,A,4,1,T26,130.9,13.9,82.44,144.89
5/8/17,5/11/17,A,4,1,T27,153.11,50.35,104.65,108.44
5/8/17,5/11/17,A,4,1,T28,164.85,42.16,116.39,116.63
5/8/17,5/11/17,A,4,1,T29,183.46,25.71,135,133.08
5/8/17,5/11/17,A,5,1,T5,60.87,32.39,1.89,125.89
5/8/17,5/11/17,A,5,1,T6,136.09,32.64,77.11,125.64
5/8/17,5/11/17,A,5,1,T7,178.81,39.62,119.83,118.66
5/8/17,5/11/17,A,5,1,T8,136.84,55.21,77.86,103.07
5/8/17,5/11/17,A,5,1,T9,66.49,49.31,7.51,108.97
5/8/17,5/11/17,A,5,1,T10,81.2,54.93,22.22,103.35
5/8/17,5/11/17,A,5,1,T11,90.07,63.07,31.09,95.21
5/8/17,5/11/17,A,5,1,T12,175.18,71.54,116.2,86.74
5/8/17,5/11/17,A,5,1,T13,163.48,78.92,104.5,79.36
5/8/17,5/11/17,A,5,1,T14,148.04,94.14,89.06,64.14
5/8/17,5/11/17,A,5,1,T15,65.22,101.43,6.24,56.85
5/8/17,5/11/17,A,5,1,T16,65.57,103.48,6.59,54.8
5/8/17,5/11/17,A,5,1,T17,198.38,101.12,139.4,57.16
5/8/17,5/11/17,A,5,1,T18,190.93,105.95,131.95,52.33
5/8/17,5/11/17,A,5,1,T19,165.63,98.88,106.65,59.4
5/8/17,5/11/17,A,5,1,T20,142.18,110.27,83.2,48.01
5/8/17,5/11/17,A,5,1,T21,173.66,118.31,114.68,39.97
5/8/17,5/11/17,A,5,1,T22,174.41,118.53,115.43,39.75
5/8/17,5/11/17,A,5,1,T23,184.98,111.31,126,46.97
5/8/17,5/11/17,A,5,1,T24,194.15,121.25,135.17,37.03
5/8/17,5/11/17,A,5,1,T25,185.78,130.26,126.8,28.02
5/8/17,5/11/17,A,5,1,T26,175,130.26,116.02,28.02
5/8/17,5/11/17,A,5,1,T27,172.53,125.12,113.55,33.16
5/8/17,5/11/17,A,5,1,T28,157.88,136.22,98.9,22.06
5/8/17,5/11/17,A,5,1,T29,152.43,156.94,93.45,1.34
5/8/17,5/11/17,A,5,1,T30,74.17,147.52,15.19,10.76
5/8/17,5/11/17,A,5,1,T31,91.76,133.27,32.78,25.01
5/8/17,5/11/17,A,6,1,T5,173.18,17.23,119.44,140.61
5/8/17,5/11/17,A,6,1,T6,181.87,19.83,128.13,138.01
5/8/17,5/11/17,A,6,1,T7,161.44,34.33,107.7,123.51
5/8/17,5/11/17,A,6,1,T8,186.6,44.3,132.86,113.54
5/8/17,5/11/17,A,6,1,T9,192.27,66.37,138.53,91.47
5/8/17,5/11/17,A,6,1,T10,192.35,74.93,138.61,82.91
5/8/17,5/11/17,A,6,1,T11,199.24,78.73,145.5,79.11
5/8/17,5/11/17,A,6,1,T12,181.91,85.85,128.17,71.99
5/8/17,5/11/17,A,6,1,T13,197.18,78.14,143.44,79.7
5/8/17,5/11/17,A,6,1,T14,196.44,78.62,142.7,79.22
5/8/17,5/11/17,A,6,1,T15,170.95,77.85,117.21,79.99
5/8/17,5/11/17,A,6,1,T16,156.31,82.57,102.57,75.27
5/8/17,5/11/17,A,6,1,T17,156.98,81.75,103.24,76.09
5/8/17,5/11/17,A,6,1,T18,75.09,69.8,21.35,88.04
5/8/17,5/11/17,A,6,1,T19,93.81,68.32,40.07,89.52
5/8/17,5/11/17,A,6,1,T20,119.21,79.83,65.47,78.01
5/8/17,5/11/17,A,6,1,T21,118.39,87.69,64.65,70.15
5/8/17,5/11/17,A,6,1,T22,128.84,92.94,75.1,64.9
5/8/17,5/11/17,A,6,1,T23,101.79,101.75,48.05,56.09
5/8/17,5/11/17,A,6,1,T24,55.59,113.58,1.85,44.26
5/8/17,5/11/17,A,6,1,T25,58.12,110.98,4.38,46.86
5/8/17,5/11/17,A,6,1,T26,116.74,113.88,63,43.96
5/8/17,5/11/17,A,6,1,T27,109.98,115.31,56.24,42.53
5/8/17,5/11/17,A,6,1,T28,68.09,138.39,14.35,19.45
5/8/17,5/11/17,A,6,1,T29,183.58,122.2,129.84,35.64
5/8/17,5/11/17,A,6,1,T30,127.45,154.13,73.71,3.71
5/8/17,5/11/17,A,6,1,T31,133.63,147.72,79.89,10.12
5/8/17,5/11/17,A,6,1,T32,145.17,151.89,91.43,5.95
5/8/17,5/11/17,A,6,1,T33,145.74,144.12,92,13.72
5/8/17,5/11/17,A,6,1,T34,125.96,137.68,72.22,20.16
5/8/17,5/11/17,A,6,1,T35,125.96,138.26,72.22,19.58
5/8/17,5/11/17,A,6,1,T36,145.84,130.41,92.1,27.43
5/8/17,5/11/17,A,6,1,T37,136.87,124.52,83.13,33.32
5/9/17,5/12/17,B,7,1,1,152.64,24.55,93.92,134.99
5/9/17,5/12/17,B,7,1,2,194.32,34.89,135.6,124.65
5/9/17,5/12/17,B,7,1,3,199.85,33,141.13,126.54
5/9/17,5/12/17,B,7,1,4,114.82,79.29,56.1,80.25
5/9/17,5/12/17,B,7,1,5,125.13,67.5,66.41,92.04
5/9/17,5/12/17,B,7,1,6,134.15,85.16,75.43,74.38
5/9/17,5/12/17,B,7,1,7,205.58,85.34,146.86,74.2
5/9/17,5/12/17,B,7,1,8,177.92,103.78,119.2,55.76
5/9/17,5/12/17,B,7,1,9,142.59,103.88,83.87,55.66
5/9/17,5/12/17,B,7,1,10,62.43,90.29,3.71,69.25
5/9/17,5/12/17,B,7,1,11,74.39,149.58,15.67,9.96
5/9/17,5/12/17,B,7,1,12,95.36,141.07,36.64,18.47
5/9/17,5/12/17,B,7,1,13,183.85,123.8,125.13,35.74
5/9/17,5/12/17,B,7,1,14,177.29,129.65,118.57,29.89
5/9/17,5/12/17,B,7,1,15,180.93,141.05,122.21,18.49
5/9/17,5/12/17,B,7,1,16,187.27,144.03,128.55,15.51
5/9/17,5/12/17,B,7,1,17,205.92,126.88,147.2,32.66
5/9/17,5/12/17,B,7,1,18,185.25,158.26,126.53,1.28
5/9/17,5/12/17,B,7,1,19,134.59,128.75,75.87,30.79
5/9/17,5/12/17,B,7,1,20,120.43,127.66,61.71,31.88
5/9/17,5/12/17,B,7,1,21,80.25,150.58,21.53,8.96
5/9/17,5/12/17,B,7,1,22,150.58,89.09,91.86,70.45
5/9/17,5/12/17,B,7,1,23,130.39,90.98,71.67,68.56
5/9/17,5/12/17,B,7,1,24,140.4,43.34,81.68,116.2
5/9/17,5/12/17,B,7,1,25,112.88,34.6,54.16,124.94
5/9/17,5/12/17,B,7,1,26,102.25,16.15,43.53,143.39
5/9/17,5/12/17,B,7,1,27,93.78,37.02,35.06,122.52
5/9/17,5/12/17,B,7,1,28,80.51,51.41,21.79,108.13
5/9/17,5/12/17,B,8,1,1,111.08,115.69,47.47516803,44.88484511
5/9/17,5/12/17,B,8,1,2,128.45,106.98,62.07148392,50.86625939
5/9/17,5/12/17,B,8,1,3,143.59,122.47,77.21148392,35.37625939
5/9/17,5/12/17,B,8,1,4,159.46,108.35,93.08148392,49.49625939
5/9/17,5/12/17,B,8,1,5,137.81,141.99,71.43148392,15.85625939
5/9/17,5/12/17,B,8,1,6,168.29,148.42,101.9114839,9.426259388
5/9/17,5/12/17,B,8,1,7,176,139.22,109.6214839,18.62625939
5/9/17,5/12/17,B,8,1,8,196.73,138.57,130.3514839,19.27625939
5/9/17,5/12/17,B,8,1,9,205.72,141.19,139.3414839,16.65625939
5/9/17,5/12/17,B,8,1,10,201.78,133.23,135.4014839,24.61625939
5/9/17,5/12/17,B,8,1,11,183.54,74.88,117.1614839,82.96625939
5/9/17,5/12/17,B,8,1,12,193.97,78.72,127.5914839,79.12625939
5/9/17,5/12/17,B,8,1,13,183.14,61.37,116.7614839,96.47625939
5/9/17,5/12/17,B,8,1,14,181.61,45.09,115.2314839,112.7562594
5/9/17,5/12/17,B,8,1,15,178.65,42.04,112.2714839,115.8062594
5/9/17,5/12/17,B,8,1,16,144.22,30.32,77.84148392,127.5262594
5/9/17,5/12/17,B,8,1,17,161.13,40.46,94.75148392,117.3862594
5/9/17,5/12/17,B,8,1,18,134.88,38.33,68.50148392,119.5162594
5/9/17,5/12/17,B,8,1,19,145.05,54.36,78.67148392,103.4862594
5/9/17,5/12/17,B,8,1,20,105.96,19.73,39.58148392,138.1162594
5/9/17,5/12/17,B,8,1,21,87.57,45.39,21.19148392,112.4562594
5/9/17,5/12/17,B,8,1,22,81.54,39.07,15.16148392,118.7762594
5/9/17,5/12/17,B,8,1,23,125.92,73.12,59.54148392,84.72625939
5/9/17,5/12/17,B,8,1,24,139.47,134.77,73.09148392,23.07625939
5/9/17,5/12/17,B,8,1,25,173.05,133.24,106.6714839,24.60625939
5/9/17,5/12/17,B,8,1,26,200.35,75.25,133.9714839,82.59625939
5/9/17,5/12/17,B,8,1,27,181.34,53.15,114.9614839,104.6962594
5/9/17,5/12/17,B,8,1,28,214.12,15.71,147.7414839,142.1362594
5/9/17,5/12/17,B,8,1,29,192.53,12.54,126.1514839,145.3062594
5/9/17,5/12/17,B,8,1,30,156.15,28.27,89.77148392,129.5762594
5/9/17,5/12/17,B,8,1,31,141.73,17.94,75.35148392,139.9062594
5/9/17,5/12/17,B,9,1,1,156.57,157.89,100.27,148.58
5/9/17,5/12/17,B,9,1,2,160.2,157.85,103.9,148.54
5/9/17,5/12/17,B,9,1,3,165.99,144.08,109.69,134.77
5/9/17,5/12/17,B,9,1,4,172.5,143.16,116.2,133.85
5/9/17,5/12/17,B,9,1,5,185.15,123.38,128.85,114.07
5/9/17,5/12/17,B,9,1,6,161.89,115.6,105.59,106.29
5/9/17,5/12/17,B,9,1,7,166.53,112.57,110.23,103.26
5/9/17,5/12/17,B,9,1,8,164.66,103.84,108.36,94.53
5/9/17,5/12/17,B,9,1,9,183.05,105.62,126.75,96.31
5/9/17,5/12/17,B,9,1,10,196.31,93.17,140.01,83.86
5/9/17,5/12/17,B,9,1,11,171.67,96.32,115.37,87.01
5/9/17,5/12/17,B,9,1,12,147.44,96.42,91.14,87.11
5/9/17,5/12/17,B,9,1,13,173.6,84.74,117.3,75.43
5/9/17,5/12/17,B,9,1,14,201.34,56.45,145.04,47.14
5/9/17,5/12/17,B,9,1,15,189.95,53.62,133.65,44.31
5/9/17,5/12/17,B,9,1,16,155.32,46.14,99.02,36.83
5/9/17,5/12/17,B,9,1,17,188.98,31.82,132.68,22.51
5/9/17,5/12/17,B,9,1,18,173.71,30.87,117.41,21.56
5/9/17,5/12/17,B,9,1,19,169.36,35.11,113.06,25.8
5/9/17,5/12/17,B,9,1,20,155.49,34.94,99.19,25.63
5/9/17,5/12/17,B,9,1,21,156.21,33.77,99.91,24.46
5/9/17,5/12/17,B,9,1,22,153.76,27.14,97.46,17.83
5/9/17,5/12/17,B,9,1,23,132.41,16.44,76.11,7.13
5/9/17,5/12/17,B,9,1,24,110.11,26.06,53.81,16.75
5/9/17,5/12/17,B,9,1,25,69.82,12.3,13.52,2.99
5/9/17,5/12/17,B,9,1,26,73.49,16.16,17.19,6.85
5/9/17,5/12/17,B,9,1,27,89.43,44.61,33.13,35.3
5/9/17,5/12/17,B,9,1,28,93.53,60,37.23,50.69
5/9/17,5/12/17,B,9,1,29,62.34,88.2,6.04,78.89
5/9/17,5/12/17,B,9,1,30,83.99,81.11,27.69,71.8
5/9/17,5/12/17,B,9,1,31,135.08,70.02,78.78,60.71
5/9/17,5/12/17,B,9,1,32,126.28,76.45,69.98,67.14
5/9/17,5/12/17,B,9,1,33,125.69,81.19,69.39,71.88
5/9/17,5/12/17,B,9,1,34,137.45,115.63,81.15,106.32
5/9/17,5/12/17,B,9,1,35,122.11,94.99,65.81,85.68
5/9/17,5/12/17,B,9,1,36,95.91,98.67,39.61,89.36
5/9/17,5/12/17,B,9,1,37,116.96,125.2,60.66,115.89
5/9/17,5/12/17,B,9,1,38,95.28,144.16,38.98,134.85
5/9/17,5/12/17,B,9,1,39,91.7,140.31,35.4,131
5/9/17,5/12/17,B,9,1,40,70.98,141.72,14.68,132.41
5/9/17,5/12/17,B,9,1,41,76.8,130.17,20.5,120.86
5/9/17,5/12/17,B,9,1,42,81.59,126.05,25.29,116.74
5/9/17,5/12/17,B,9,1,43,79.46,38.51,23.16,29.2
5/9/17,5/12/17,B,9,1,44,139.02,21.37,82.72,12.06
5/9/17,5/12/17,B,9,1,45,174.6,10.46,118.3,1.15
5/9/17,5/12/17,B,9,1,46,201.2,29.19,144.9,19.88
5/9/17,5/12/17,B,9,1,47,158.55,48.4,102.25,39.09
5/9/17,5/12/17,B,9,1,48,181.68,57.63,125.38,48.32
5/9/17,5/12/17,B,9,1,49,69.33,71.4,13.03,62.09
5/9/17,5/12/17,B,9,1,50,123.75,116.36,67.45,107.05
5/9/17,5/12/17,B,9,1,51,99.74,124.91,43.44,115.6
5/9/17,5/12/17,B,9,1,52,186.43,115.67,130.13,106.36
5/9/17,5/12/17,B,9,1,53,198.36,128.18,142.06,118.87
5/9/17,5/12/17,B,9,1,54,157.46,150.87,101.16,141.56
5/9/17,5/12/17,B,9,1,55,157.66,152.54,101.36,143.23
5/9/17,5/12/17,B,9,1,56,146.41,156.02,90.11,146.71
5/9/17,5/12/17,B,9,1,57,119.18,142.01,62.88,132.7
5/9/17,5/12/17,B,10,1,1,72.67,24.08,18.75,14.35
5/9/17,5/12/17,B,10,1,2,81.88,32.96,27.96,23.23
5/9/17,5/12/17,B,10,1,3,153.09,41.16,99.17,31.43
5/9/17,5/12/17,B,10,1,4,137.29,51.85,83.37,42.12
5/9/17,5/12/17,B,10,1,5,131.02,51.53,77.1,41.8
5/9/17,5/12/17,B,10,1,6,157.69,70.48,103.77,60.75
5/9/17,5/12/17,B,10,1,7,151.34,73.46,97.42,63.73
5/9/17,5/12/17,B,10,1,8,144.9,71.76,90.98,62.03
5/9/17,5/12/17,B,10,1,9,198.59,89.09,144.67,79.36
5/9/17,5/12/17,B,10,1,10,186.42,125.55,132.5,115.82
5/9/17,5/12/17,B,10,1,11,179.8,109.02,125.88,99.29
5/9/17,5/12/17,B,10,1,12,165.46,144.94,111.54,135.21
5/9/17,5/12/17,B,10,1,13,114.91,148.38,60.99,138.65
5/9/17,5/12/17,B,10,1,14,118.81,146.07,64.89,136.34
5/9/17,5/12/17,B,10,1,15,125.55,119.91,71.63,110.18
5/9/17,5/12/17,B,10,1,16,138.18,108.8,84.26,99.07
5/9/17,5/12/17,B,10,1,17,144.47,113.34,90.55,103.61
5/9/17,5/12/17,B,10,1,18,123.49,94.04,69.57,84.31
5/9/17,5/12/17,B,10,1,19,96.47,70.33,42.55,60.6
5/9/17,5/12/17,B,10,1,T1,97.37,14.03,43.45,4.3
5/9/17,5/12/17,B,10,1,T2,138.28,12.94,84.36,3.21
5/9/17,5/12/17,B,10,1,T3,173.56,77.93,119.64,68.2
5/9/17,5/12/17,B,10,1,T4,118.55,93.1,64.63,83.37
5/9/17,5/12/17,B,10,1,T5,148.59,109.02,94.67,99.29
5/9/17,5/12/17,B,10,1,T6,193.65,119.46,139.73,109.73
5/9/17,5/12/17,B,10,1,T7,76.61,151.6,22.69,141.87
5/9/17,5/12/17,B,10,1,T8,106.01,132.42,52.09,122.69
5/9/17,5/12/17,B,10,1,T9,95.86,119.7,41.94,109.97
5/9/17,5/12/17,B,10,1,T10,118.66,141.45,64.74,131.72
5/9/17,5/12/17,B,10,1,T11,128.75,140.79,74.83,131.06
5/9/17,5/12/17,B,11,1,1,81.31,38.3,23.11,31.25
5/9/17,5/12/17,B,11,1,2,97.78,30.87,39.58,23.82
5/9/17,5/12/17,B,11,1,3,108.31,20.1,50.11,13.05
5/9/17,5/12/17,B,11,1,4,119.89,47.1,61.69,40.05
5/9/17,5/12/17,B,11,1,5,145.93,40.14,87.73,33.09
5/9/17,5/12/17,B,11,1,6,165.79,32.66,107.59,25.61
5/9/17,5/12/17,B,11,1,7,121.52,64.42,63.32,57.37
5/9/17,5/12/17,B,11,1,8,82.24,61.1,24.04,54.05
5/9/17,5/12/17,B,11,1,9,82.61,66.01,24.41,58.96
5/9/17,5/12/17,B,11,1,10,72.57,61.78,14.37,54.73
5/9/17,5/12/17,B,11,1,11,69.47,58.61,11.27,51.56
5/9/17,5/12/17,B,11,1,12,102.78,81.95,44.58,74.9
5/9/17,5/12/17,B,11,1,13,60.33,82.25,2.13,75.2
5/9/17,5/12/17,B,11,1,14,63.71,77.95,5.51,70.9
5/9/17,5/12/17,B,11,1,15,190.23,98.97,132.03,91.92
5/9/17,5/12/17,B,11,1,16,121.47,109.19,63.27,102.14
5/9/17,5/12/17,B,11,1,17,154.5,91.28,96.3,84.23
5/9/17,5/12/17,B,11,1,18,205.82,135.16,147.62,128.11
5/9/17,5/12/17,B,11,1,19,162.75,132.59,104.55,125.54
5/9/17,5/12/17,B,11,1,20,95.67,139.09,37.47,132.04
5/9/17,5/12/17,B,11,1,21,97.75,146.93,39.55,139.88
5/9/17,5/12/17,B,11,1,22,108.07,123.89,49.87,116.84
5/9/17,5/12/17,B,11,1,23,91.45,111.26,33.25,104.21
5/9/17,5/12/17,B,11,1,24,64.6,76.63,6.4,69.58
5/9/17,5/12/17,B,11,1,25,129.23,34.63,71.03,27.58
5/9/17,5/12/17,B,11,1,26,186.52,58.66,128.32,51.61
5/9/17,5/12/17,B,11,1,27,64.46,99.61,6.26,92.56
5/9/17,5/12/17,B,11,1,28,72.5,61.64,14.3,54.59
5/9/17,5/12/17,B,12,1,1,75,33.41,6.33,23.47
5/9/17,5/12/17,B,12,1,2,96.83,28.93,28.16,18.99
5/9/17,5/12/17,B,12,1,3,69.18,50.43,0.51,40.49
5/9/17,5/12/17,B,12,1,4,112.88,54.14,44.21,44.2
5/9/17,5/12/17,B,12,1,5,127.27,34.53,58.6,24.59
5/9/17,5/12/17,B,12,1,6,189.24,26.83,120.57,16.89
5/9/17,5/12/17,B,12,1,7,194.03,29.53,125.36,19.59
5/9/17,5/12/17,B,12,1,8,207.19,49.18,138.52,39.24
5/9/17,5/12/17,B,12,1,9,198.68,56.2,130.01,46.26
5/9/17,5/12/17,B,12,1,10,169.71,54.54,101.04,44.6
5/9/17,5/12/17,B,12,1,11,93.42,81.84,24.75,71.9
5/9/17,5/12/17,B,12,1,12,73.84,125.75,5.17,115.81
5/9/17,5/12/17,B,12,1,13,76.17,123.29,7.5,113.35
5/9/17,5/12/17,B,12,1,14,165.98,83.33,97.31,73.39
5/9/17,5/12/17,B,12,1,15,144.7,109.84,76.03,99.9
5/9/17,5/12/17,B,12,1,16,157.26,117.32,88.59,107.38
5/9/17,5/12/17,B,12,1,17,200.37,113.62,131.7,103.68
5/9/17,5/12/17,B,12,1,18,146.29,135.17,77.62,125.23
5/9/17,5/12/17,B,12,1,19,96.35,146.5,27.68,136.56
5/9/17,5/12/17,B,12,1,20,135.93,157.95,67.26,148.01
5/9/17,5/12/17,B,12,1,21,193.36,137.01,124.69,127.07
5/9/17,5/12/17,B,12,1,22,74.82,100.22,6.15,90.28
5/9/17,5/12/17,B,12,1,23,79.1,38.31,10.43,28.37
5/9/17,5/12/17,B,12,1,24,88.67,44.25,20,34.31
5/9/17,5/12/17,B,12,1,25,137.2,46.36,68.53,36.42
5/9/17,5/12/17,B,12,1,26,176.47,16.46,107.8,6.52
5/9/17,5/12/17,B,12,1,27,130.71,72.21,62.04,62.27
